##### MuCjam al-buldan 
الآبار	بِئْر
بئر أبي عنبة	COMPOUND
بئر غدق	COMPOUND
بئر عرس	COMPOUND
بئر مرق	COMPOUND
بئر مطلب	COMPOUND
بئر معاوية	COMPOUND
بئر معونة	COMPOUND
بئر الملك	COMPOUND
بئر أبي موسى	COMPOUND
بئر ميمون	COMPOUND
بئر يقظان	COMPOUND
با أيوب	COMPOUND
باب الأبواب	COMPOUND
باب التبن	COMPOUND
باب توماء	COMPOUND
باب الجنان	COMPOUND
باب الحجرة	COMPOUND
باب الخاصة	COMPOUND
باب دستان	COMPOUND
باب الشام	COMPOUND
باب الشعير	COMPOUND
باب شورستان	COMPOUND
باب كس	COMPOUND
باب كوشك	COMPOUND
باب لت	COMPOUND
باب محول	COMPOUND
باذان فيروز	COMPOUND
ذو البان	COMPOUND
باوري وملندي	COMPOUND
باي بابان	COMPOUND
بج حوران	COMPOUND
ذكر البحار	COMPOUND
بحر بنطس	COMPOUND
بحر تولية	COMPOUND
بحر الخزر	COMPOUND
بحر الزنج	COMPOUND
بحر فارس	COMPOUND
بحر القلزم	COMPOUND
البحر المحيط	COMPOUND
بحر المغرب	COMPOUND
بحر الهند	COMPOUND
ذكر البحيرات	COMPOUND
بحيرة أرجيش	COMPOUND
بحيرة أرمية	COMPOUND
بحيرة أريغ	COMPOUND
بحيرة الإسكندرية	COMPOUND
بحيرة أنطاكية	COMPOUND
بحيرة الحدث	COMPOUND
بحيرة خوارزم	COMPOUND
بحيرة زره	COMPOUND
بحيرة طبرية	COMPOUND
بحيرة المرج	COMPOUND
البحيرة المنتنة	COMPOUND
بحيرة هجر	COMPOUND
بحيرة اليغرا	COMPOUND
براز الروز	COMPOUND
براقش ومعين	COMPOUND
ذكر البراق	COMPOUND
براق بدر	COMPOUND
جبا براق	COMPOUND
براق التين	COMPOUND
براق ثجر	COMPOUND
براق حورة	COMPOUND
براق خبت	COMPOUND
براق الخيل	COMPOUND
براق سلمى	COMPOUND
براق غضور	COMPOUND
براق غول	COMPOUND
براق اللوى	COMPOUND
براق لوى سعيد	COMPOUND
براق النعاف	COMPOUND
البراق مضاف اليها ذات	COMPOUND
البراق يضاف إليها ذو	COMPOUND
برج الرصاص	COMPOUND
برج ابن قرط	COMPOUND
ذكر البرقاء	COMPOUND
برقاء الأجدين	COMPOUND
برقاء أعامق	COMPOUND
برقاء جندب	COMPOUND
برقاء شمليل	COMPOUND
برقاء ذي ضال	COMPOUND
برقاء قرمد	COMPOUND
برقاء اللهيم	COMPOUND
برقاء مطرف	COMPOUND
برقاء النطاع	COMPOUND
برقاء هيج	COMPOUND
برقة حوز	COMPOUND
ذكر برقة كذا في بلاد العرب	COMPOUND
برقة أثماد	COMPOUND
برقة الأجاول	COMPOUND
برقة الأجداد	COMPOUND
برقة أجول	COMPOUND
برقة أحجار	COMPOUND
برقة أحدب	COMPOUND
برقة أحواذ	COMPOUND
برقة أخرم	COMPOUND
برقة أروى	COMPOUND
برقة أظلم	COMPOUND
برقة أعيار	COMPOUND
برقة أفعى	COMPOUND
برقة الأمالح	COMPOUND
برقة الأمهار	COMPOUND
برقة أنقد	COMPOUND
برقة الأوجر	COMPOUND
برقة الأودات	COMPOUND
برقة إير	COMPOUND
برقة بارق	COMPOUND
برقة ثادق	COMPOUND
برقة ثمثم	COMPOUND
برقة الثور	COMPOUND
برقة ثهمد	COMPOUND
برقة الجبا	COMPOUND
برقة الجنينة	COMPOUND
برقة حارب	COMPOUND
برقة الحرض	COMPOUND
برقة حسلة	COMPOUND
برقة حسمى	COMPOUND
برقة الحصاء	COMPOUND
برقة حليت	COMPOUND
برقة الحمى	COMPOUND
برقة حورة	COMPOUND
برقة خاخ	COMPOUND
برقة الخال	COMPOUND
برقة الخرجاء	COMPOUND
برقة الخنزير	COMPOUND
برقة خو	COMPOUND
برقة خينف	COMPOUND
برقة الدآث	COMPOUND
برقة دمخ	COMPOUND
برقة الرامتين	COMPOUND
برقة رحرحان	COMPOUND
برقة رعم	COMPOUND
برقة الركاء	COMPOUND
برقة رواوة	COMPOUND
برقة الروحان	COMPOUND
برقة سعد	COMPOUND
برقة سعر	COMPOUND
برقة سلمانين	COMPOUND
برقة سمنان	COMPOUND
برقة شماء	COMPOUND
برقة الشواجن	COMPOUND
برقة صادر	COMPOUND
برقة الصراة	COMPOUND
برقة الصفا	COMPOUND
برقة ضاحك	COMPOUND
برقة ضارج	COMPOUND
برقة طحال	COMPOUND
برقة عاذب	COMPOUND
برقة عاقل	COMPOUND
برقة عالج	COMPOUND
برقة عسعس	COMPOUND
برقة ذي العلقى	COMPOUND
برقة العناب	COMPOUND
برقة عوهق	COMPOUND
برقة العيرات	COMPOUND
برقة عيهل	COMPOUND
برقة عيهم	COMPOUND
برقة ذي غان	COMPOUND
برقة الغضا	COMPOUND
برقة غضور	COMPOUND
برقة قادم	COMPOUND
برقة ذي قار	COMPOUND
برقة القلاخ	COMPOUND
برقة الكبوان	COMPOUND
برقة لفلف	COMPOUND
برقة اللكاك	COMPOUND
برقة اللوى	COMPOUND
برقة ماسل	COMPOUND
برقة مجول	COMPOUND
برقة المرورات	COMPOUND
برقة مكتل	COMPOUND
برقة ملحوب	COMPOUND
برقة منشد	COMPOUND
برقة النجد	COMPOUND
برقة نعاج	COMPOUND
برقة نعمي	COMPOUND
برقة النير	COMPOUND
برقة واحف	COMPOUND
برقة واسط	COMPOUND
برقة واكف	COMPOUND
برقة الوداء	COMPOUND
برقة هارب	COMPOUND
برقة هجين	COMPOUND
برقة هولى	COMPOUND
برقة يثرب	COMPOUND
برقة اليمامة	COMPOUND
برك الغماد	COMPOUND
برك النخل	COMPOUND
بركة أم جعفر	COMPOUND
بركة الحبش	COMPOUND
بركة الخيزران	COMPOUND
بركة زلزل	COMPOUND
بستان إبراهيم	COMPOUND
بستان ابن عامر	COMPOUND
بستان الغمير	COMPOUND
بستان ابن معمر	COMPOUND
بصير الجيدور	COMPOUND
بطن أعدا	COMPOUND
بطن أنف	COMPOUND
بطن الحريم	COMPOUND
بطن حليات	COMPOUND
بطن الرمة	COMPOUND
بطن رهاط	COMPOUND
بطن ساق	COMPOUND
بطن الضباع	COMPOUND
بطن عرنة	COMPOUND
بطن عنان	COMPOUND
بطن اللوى	COMPOUND
بطن مر	COMPOUND
بقيع الغرقد	COMPOUND
بقيع الزبير	COMPOUND
بقيع الخبجبة	COMPOUND
بنات قين	COMPOUND
بنتا هيدة	COMPOUND
بنج ديه	COMPOUND
بوازيج الأنبار	COMPOUND
بوري بالقصر	COMPOUND
بوزن شاه	COMPOUND
بوصير السدر	COMPOUND
بوصير دفدنو	COMPOUND
بوصير بنا	COMPOUND
بوغ الغين	COMPOUND
بو مارية	COMPOUND
بهمن أردشير	COMPOUND
بيت الأحزان	COMPOUND
بيت أرانس	COMPOUND
بيت أنعم	COMPOUND
بيت البلاط	COMPOUND
بيت بوس	COMPOUND
بيت بني	COMPOUND
بيت جبرين	COMPOUND
البيت الحرام هو مكة	COMPOUND
بيت الخردل	COMPOUND
بيت رأس	COMPOUND
بيت رامة	COMPOUND
بيت ردم	COMPOUND
بيت ريب	COMPOUND
بيت سابا	COMPOUND
بيت سبطا	COMPOUND
بيت سوا	COMPOUND
البيت العتيق هو الكعبة	COMPOUND
بيت عذران	COMPOUND
بيت العذن	COMPOUND
بيت عز	COMPOUND
بيت فارط	COMPOUND
بيت فايش	COMPOUND
بيت قوفا	COMPOUND
بيت لاها	COMPOUND
بيت لحم	COMPOUND
بيت ماما	COMPOUND
بيت مامين	COMPOUND
بيت محرز	COMPOUND
بيت النار	COMPOUND
بيت نوبا	COMPOUND
بيت نقم	COMPOUND
بيت يرام	COMPOUND
بيجن كرد	COMPOUND
بيعة خالد	COMPOUND
بيعة عدي	COMPOUND
بين السورين	COMPOUND
بين القصرين	COMPOUND
بين رما	COMPOUND
نهر بين	COMPOUND
بين النهرين	COMPOUND
تا شكوط	COMPOUND
ترع عوز	COMPOUND
ترعة عامر	COMPOUND
تل أسقف	COMPOUND
تل أعرن	COMPOUND
تل أعفر	COMPOUND
تل بحرى هو تل محرى	COMPOUND
تل بسمة	COMPOUND
تل بطريق بلد	COMPOUND
تل بلخ	COMPOUND
تل بني سيار	COMPOUND
تل بليخ	COMPOUND
تل بني صباح	COMPOUND
تل بونا	COMPOUND
تل التمر	COMPOUND
تل توبة	COMPOUND
تل جبير	COMPOUND
تل جحوش	COMPOUND
تل جزر	COMPOUND
تل حامد	COMPOUND
تل حران	COMPOUND
تل حوم	COMPOUND
تل خالد	COMPOUND
تل خوسا	COMPOUND
تل دحيم	COMPOUND
تل زاذان	COMPOUND
تل زبدى	COMPOUND
تل الزبيبية	COMPOUND
تل السلطان	COMPOUND
تل الصافية	COMPOUND
تل عبدة	COMPOUND
تل عبلة	COMPOUND
تل عقرقوف	COMPOUND
تل عكبرا	COMPOUND
تلعة النعم	COMPOUND
تل قباسين	COMPOUND
تل قراد	COMPOUND
تل كشفهان	COMPOUND
تل كيسان	COMPOUND
تل ماسح	COMPOUND
تل محرى	COMPOUND
تل المخالي	COMPOUND
تل منس	COMPOUND
تل موزن	COMPOUND
تل هراق	COMPOUND
تل هفتون	COMPOUND
تل هوارة	COMPOUND
تنعم وتنعمة	COMPOUND
تنما بالقصر	COMPOUND
توبة تل توبة	COMPOUND
توزين ويقال تيزين	COMPOUND
تونس الغرب	COMPOUND
تهمل ويروى بالثاء	COMPOUND
تيمن ذي ظلال	COMPOUND
تين ملل	COMPOUND
التين والزيتون	COMPOUND
ثغر فرواة	COMPOUND
ثماد الطير	COMPOUND
ثمد الروم	COMPOUND
ثنية أم قردان الثنية	COMPOUND
الثنية البيضاء	COMPOUND
ثنية الركاب	COMPOUND
ثنية العقاب	COMPOUND
ثنية مدران	COMPOUND
ثنية المذابيح	COMPOUND
ثنية المرار	COMPOUND
ثنية المرة	COMPOUND
ثنية الوداع	COMPOUND
ثور الشباك	COMPOUND
جابر رحا	COMPOUND
جبا البراق	COMPOUND
جبا براق	COMPOUND
جب عميرة	COMPOUND
جب يوسف الصديق	COMPOUND
جبرين الفستق	COMPOUND
جبرين قور سطايا	COMPOUND
جبل جور	COMPOUND
جبل الخمر	COMPOUND
جبل السماق	COMPOUND
جبل الطير	COMPOUND
جبل الفضة	COMPOUND
أم جحدم	COMPOUND
جد الأثافي	COMPOUND
جد الموالي	COMPOUND
الجزائر الخالدات	COMPOUND
جزائر السعادة	COMPOUND
جزع بني حماز	COMPOUND
جزع بني كوز	COMPOUND
جزع الدواهي	COMPOUND
جزنة بدل	COMPOUND
جزيرة أقور	COMPOUND
جزيرة شريك	COMPOUND
جزيرة شكر	COMPOUND
جزيرة العرب	COMPOUND
جزيرة عكاظ	COMPOUND
جزيرة قوسنيا	COMPOUND
جزيرة كاوان	COMPOUND
جزيرة لافت	COMPOUND
جزيرة كمران	COMPOUND
جزيرة مزغناي	COMPOUND
جزيرة مصر	COMPOUND
جزيرة بني نصر	COMPOUND
جزين بكسرتين	COMPOUND
جسر خلطاس	COMPOUND
جسر الوليد	COMPOUND
جش إرم	COMPOUND
جش أعيار	COMPOUND
جصين أبو سعد	COMPOUND
جفاف الطير	COMPOUND
جفر الأملاك	COMPOUND
جفر البعر	COMPOUND
جفر ضمضم	COMPOUND
جفر مرة	COMPOUND
ذات الجلاميد	COMPOUND
جلف والقيس	COMPOUND
ذو الجليل	COMPOUND
لحي جمل	COMPOUND
لحيا جمل	COMPOUND
عين جمل	COMPOUND
جناب الحنظل	COMPOUND
باب الجنان	COMPOUND
جنقان أخشه	COMPOUND
جوبة صيبا	COMPOUND
نهر الجوز	COMPOUND
الجوسق الخرب	COMPOUND
جو سويقة	COMPOUND
جوف طويلع	COMPOUND
جو برذعة	COMPOUND
جو أوس	COMPOUND
جو الضبيب	COMPOUND
جو الملا	COMPOUND
سكة جويبار	COMPOUND
جهار سوج	COMPOUND
ذو حاج	COMPOUND
حاضر طيء	COMPOUND
حائط بني المداش	COMPOUND
حائط العجوز	COMPOUND
حائل الحائل	COMPOUND
درب الحبش	COMPOUND
قصر حبش	COMPOUND
بركة الحبش	COMPOUND
درب حبيب	COMPOUND
ذات حبيس	COMPOUND
حتى مقصور	COMPOUND
الحجر الأسود	COMPOUND
حجر الشغرى	COMPOUND
حجر الذهب	COMPOUND
حجر شغلان	COMPOUND
حديثة الموصل	COMPOUND
حديثة الفرات	COMPOUND
معدن الحراضة	COMPOUND
حران الكبرى و حران الصغرى	COMPOUND
حرحار بتكرير	COMPOUND
حرستا المنظرة	COMPOUND
ذو حرض	COMPOUND
حرم رسول الله	COMPOUND
حرة أوطاس	COMPOUND
حرة تبوك	COMPOUND
حرة تقدة	COMPOUND
حرة حقل	COMPOUND
حرة الحمارة	COMPOUND
حرة راجل	COMPOUND
حرة راهص	COMPOUND
الحرة الرجلاء	COMPOUND
حرة رماح	COMPOUND
حرة شرج	COMPOUND
حرة شوران	COMPOUND
حرة ضارج	COMPOUND
حرة ضرغد	COMPOUND
حرة عباد	COMPOUND
حرة عذرة	COMPOUND
حرة عسعس	COMPOUND
حرة غلاس	COMPOUND
حوة قباء	COMPOUND
حرة القوس	COMPOUND
حرة لبن	COMPOUND
حرة لفلف	COMPOUND
حرة ليلى	COMPOUND
حرة معشر	COMPOUND
حرة ميطان	COMPOUND
حرة النار	COMPOUND
حرة واقم	COMPOUND
حرة الوبرة	COMPOUND
حرة بني هلال	COMPOUND
الحريم الطاهري	COMPOUND
حزم أبيض	COMPOUND
حزم الأنعمين	COMPOUND
حزم حديدا	COMPOUND
حزم خزازى	COMPOUND
حزم الرقاشي	COMPOUND
حزم شرج	COMPOUND
حزم شعبعب	COMPOUND
حزم الضباب	COMPOUND
حزم عنيزة	COMPOUND
حزم بني عوال	COMPOUND
حزم عيصان	COMPOUND
حزم فيدة	COMPOUND
حزم النميرة	COMPOUND
حزم واهب	COMPOUND
حزن بني جعدة	COMPOUND
حزن غاضرة	COMPOUND
حزن كلب	COMPOUND
حزن مليحة	COMPOUND
حزن يربوع	COMPOUND
حزيز عكل	COMPOUND
حزيز تلعة	COMPOUND
حزيز أضاخ	COMPOUND
حزيز الحوأب	COMPOUND
حزيز كلب	COMPOUND
حزيز ضبة	COMPOUND
حسي الغميم	COMPOUND
حسي ذي تمنى	COMPOUND
حسي المريرة	COMPOUND
حسي كباب	COMPOUND
حسي المصرد	COMPOUND
حش كوكب	COMPOUND
حش طلحة	COMPOUND
حصبار مرتجل	COMPOUND
حصن الرأس	COMPOUND
حصن زياد	COMPOUND
حصن سنان	COMPOUND
حصن طالب	COMPOUND
حصن عاصم	COMPOUND
حصن العنب	COMPOUND
حصن العيون	COMPOUND
حصن ذي الكلاع	COMPOUND
حصن محسن	COMPOUND
حصن مقدية	COMPOUND
حصن منصور	COMPOUND
حصن منيف ذبحان	COMPOUND
حصن مهدي	COMPOUND
حصير جبل	COMPOUND
حفر أبي موسى الأشعري	COMPOUND
حفر الرباب	COMPOUND
حفر السبيع	COMPOUND
حفر سعد	COMPOUND
حفر السوبان	COMPOUND
حفر السيدان	COMPOUND
حفر ضبة	COMPOUND
حفير العلجان	COMPOUND
حفير زياد	COMPOUND
حفيرة الأغر	COMPOUND
حفيرة العباس	COMPOUND
حفيرة عكل	COMPOUND
حفيرة بني نقب	COMPOUND
حقل الرخامى	COMPOUND
حلب الساجور	COMPOUND
عين حلوة	COMPOUND
ذو الحليفة	COMPOUND
حمار بلظ	COMPOUND
غميس الحمام	COMPOUND
حمام أعين	COMPOUND
حمام بلج	COMPOUND
حمام سعد	COMPOUND
حمام علي	COMPOUND
حمام منجاب	COMPOUND
ذات الحمام	COMPOUND
حمتا الثوير	COMPOUND
حمراء الأسد	COMPOUND
سوق حمزة	COMPOUND
حمة ماكسين	COMPOUND
حمى الشرى	COMPOUND
حمى النقيع	COMPOUND
حناذي الشرى	COMPOUND
حنو ذي قار	COMPOUND
الحوار و البشر	COMPOUND
حود حور	COMPOUND
حوض الثعلب	COMPOUND
حوض حمار	COMPOUND
حوض داود	COMPOUND
حوض رزام	COMPOUND
حوض عمرو	COMPOUND
حوص هيلانة	COMPOUND
جوف مراد	COMPOUND
حومانة الدراج	COMPOUND
حير الزجالي	COMPOUND
ذات الخال	COMPOUND
خان أم حكيم	COMPOUND
خان لنجان	COMPOUND
خان وردان	COMPOUND
خبت البزواء	COMPOUND
خبراء العذق	COMPOUND
يوم الخبراء	COMPOUND
خبي الوالج	COMPOUND
خد العذراء	COMPOUND
دور الخرب	COMPOUND
خربة الملك	COMPOUND
خرجاء عبس	COMPOUND
خرزاد أردشير	COMPOUND
خرو الجبل	COMPOUND
خريبة الغار	COMPOUND
خزبات دو	COMPOUND
خسروشاذ فيروز	COMPOUND
خسروشاذ قباذ	COMPOUND
خسروشاذ هرمز	COMPOUND
المدينة الخضراء	COMPOUND
خط الاستواء	COMPOUND
خطم الحجون	COMPOUND
خل الملح	COMPOUND
خليج أمير المؤمنين	COMPOUND
خمر شعب	COMPOUND
خندق سابور	COMPOUND
خوخة الأشقر	COMPOUND
خور فوفل	COMPOUND
خور فكان	COMPOUND
خور بروص	COMPOUND
خور سفلق	COMPOUND
خوض الثعلب	COMPOUND
خيف سلام	COMPOUND
خيف الحميراء	COMPOUND
خيف الخيل	COMPOUND
ذات الخيم	COMPOUND
خيمة أم معبد	COMPOUND
دارا واد	COMPOUND
دار البطيخ	COMPOUND
دار البنود	COMPOUND
دار جين	COMPOUND
دار الحكيم	COMPOUND
دار الخيل	COMPOUND
دار دينار	COMPOUND
دار الرقيق	COMPOUND
دار الريحانيين	COMPOUND
دار رزين	COMPOUND
دار السلام	COMPOUND
دار سوق التمر	COMPOUND
دار الشجرة	COMPOUND
دار شرشير	COMPOUND
دار الطواويس	COMPOUND
دار عمارة	COMPOUND
دار العجلة	COMPOUND
دار علقمة	COMPOUND
دار فرج	COMPOUND
دار القز	COMPOUND
دار القضاء	COMPOUND
دار القطن	COMPOUND
دار قمام	COMPOUND
دار القوارير	COMPOUND
دار المثمنة	COMPOUND
دار المربعة	COMPOUND
دار الندوة	COMPOUND
دار المقطع	COMPOUND
دار نخلة	COMPOUND
دار واشكيذان	COMPOUND
دارات العرب	COMPOUND
دارة الخلاءة	COMPOUND
دارة الخنازير	COMPOUND
دارة خنزر	COMPOUND
دارة الخنزرين	COMPOUND
دارة داثر	COMPOUND
دارة دمون	COMPOUND
دارة الدور	COMPOUND
دارة الذئب	COMPOUND
دارة الذؤيب	COMPOUND
دارة الردم	COMPOUND
دارة رمح	COMPOUND
دارة رفرف	COMPOUND
دارة الرمرم	COMPOUND
دارة الرها	COMPOUND
دارة رهبى	COMPOUND
دارة سعر	COMPOUND
دارة السلم	COMPOUND
دارة شبيث	COMPOUND
دارة صارة	COMPOUND
دارة الصفائح	COMPOUND
دارة صلصل	COMPOUND
دارة عسعس	COMPOUND
دارة عوارم	COMPOUND
دارة عويج	COMPOUND
دارة غبير	COMPOUND
دارة الغزيل	COMPOUND
دارة فروع	COMPOUND
دارة القداح	COMPOUND
دارة قرح	COMPOUND
دارة القلتين	COMPOUND
دارة كبد	COMPOUND
دارة الكبشات	COMPOUND
دارة الكور	COMPOUND
دارة ماسل	COMPOUND
دارة محصر	COMPOUND
دارة المردمة	COMPOUND
دارة المرورات	COMPOUND
دارة المكامن	COMPOUND
دارة مكمن	COMPOUND
دارة ملحوب	COMPOUND
دارة منزر	COMPOUND
دارة النصاب	COMPOUND
دارة واسط	COMPOUND
دارة وشجى	COMPOUND
دارة هضب	COMPOUND
دارة اليعضيد	COMPOUND
دارة يمعون	COMPOUND
ذات الدخول	COMPOUND
درب دراج	COMPOUND
درب الزعفران	COMPOUND
درب السلق	COMPOUND
درب سليمان	COMPOUND
درب القلة	COMPOUND
درب الكلاب	COMPOUND
درب المجيزين	COMPOUND
درب المفضل	COMPOUND
درب منيرة	COMPOUND
درب النهر	COMPOUND
دروت سربام	COMPOUND
دشت الأرزن	COMPOUND
دشت بارين	COMPOUND
دغانين هضبات	COMPOUND
أبو دلامة	COMPOUND
دلان وذموران	COMPOUND
دمر عقبة	COMPOUND
ذو دوران	COMPOUND
ذو دوران	COMPOUND
